trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
440,False,"{'a': 0.7, 'e': 0.012277339903068436}",30,13,33.28485795951649,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.7, 'e': 0.012155178329914935}",20,10,18.591286289964128,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.7, 'e': 0.012034232284723775}",25,5,33.27177136733823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.7, 'e': 0.011914489672789647}",30,16,21.2886057332024,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.7, 'e': 0.011795938519751562}",25,16,19.32033528191625,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.7, 'e': 0.011678566970395442}",25,19,8.986145789009262,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.7, 'e': 0.011562363287468536}",25,17,17.088912907133853,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.7, 'e': 0.01144731585050571}",20,16,7.377050769668864,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.7, 'e': 0.011333413154667387}",20,13,14.092730586732301,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.7, 'e': 0.011220643809589084}",25,8,29.573181634627797,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.7, 'e': 0.011108996538242306}",20,5,23.693195903526448,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.7, 'e': 0.010998460175806881}",30,4,39.43072057709597,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.7, 'e': 0.01088902366855444}",30,16,-17.51259989222657,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
453,False,"{'a': 0.7, 'e': 0.010780676072743084}",25,0,37.40877575513474,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.7, 'e': 0.010673406553522925}",25,0,38.944233854376826,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
455,False,"{'a': 0.7, 'e': 0.010567204383852655}",20,3,27.20008474472685,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.7, 'e': 0.010462058943426795}",30,19,20.28865656790034,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.7, 'e': 0.010357959717613696}",20,9,5.462213309892162,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
458,False,"{'a': 0.7, 'e': 0.010254896296404022}",25,18,12.068539873693998,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.7, 'e': 0.010152858373369763}",30,11,29.549333195695432,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.7, 'e': 0.010051835744633576}",25,14,24.647407865368404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.7, 'e': 0.00995181830784842}",25,0,39.69665116705916,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
462,False,"{'a': 0.7, 'e': 0.009852796061187257}",20,8,19.93186518397882,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.7, 'e': 0.009754759102342903}",20,11,14.442458152654865,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.7, 'e': 0.009657697627537777}",20,7,20.253022512196367,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.7, 'e': 0.009561601930543505}",20,2,19.417141911904416,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
466,False,"{'a': 0.7, 'e': 0.009466462401710323}",20,14,8.974954623998883,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.7, 'e': 0.009372269527006058}",20,14,11.070878865220942,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.7, 'e': 0.009279013887064744}",30,0,34.52506390926222,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
469,False,"{'a': 0.7, 'e': 0.009186686156244664}",35,17,30.96380181040794,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.7, 'e': 0.009095277101695816}",20,12,15.520876602199746,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.7, 'e': 0.00900477758243656}",30,0,42.29469815589767,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
472,False,"{'a': 0.7, 'e': 0.008915178548439553}",30,22,12.392422513655685,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.7, 'e': 0.008826471039726723}",20,12,12.45094638834807,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.7, 'e': 0.00873864618547329}",20,5,23.430969943042264,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.7, 'e': 0.008651695203120634}",25,0,31.18759103324373,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
476,False,"{'a': 0.7, 'e': 0.00856560939749806}",30,20,15.70490042168126,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.7, 'e': 0.00848038015995326}",20,0,20.537028183462855,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
478,False,"{'a': 0.7, 'e': 0.00839599896749147}",20,5,20.429824836380764,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.7, 'e': 0.008312457381923119}",30,21,16.8693490713005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
